"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"OECD members","OED","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","10783000000","10013000000","9785000000","13211000000","17389000000","15981000000","13993000000","13251000000","13940000000","17899000000","14735000000","19931000000","19312000000","19577000000","20736000000","24838000000","24954000000","24047000000","24181000000","19933000000","22275000000","27192000000","27055000000","26692000000","24809000000","21842000000","21869000000","22569000000","21956000000","21899000000","19025000000","20451000000","20268000000","20226000000","19439000000","17522000000","18741000000","23708000000","24317000000","18766000000","13653000000","12027000000","10611000000","12109000000","13805000000","15230000000","17657000000","19478000000","16201000000","16884000000","16465000000","18881000000","16240000000","15636000000","19185000000","19738000000","20742000000","23246000000","18300000000","19640000000","18123000000","","",
"Oman","OMN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","5000000","","","","","","","","","5000000","","","","","","","","0","","","","","","","","","","","1000000","","","","","","","","","","","","7000000","","","","","",
"Other small states","OSS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","6000000","","","","3000000","","","","","","","","","15000000","30000000","30000000","","","","","","","1000000","82000000","3000000","","","2000000","","","","","","3000000","1000000","9000000","8000000","9000000","24000000","4000000","","1000000","","","","","","","","1000000","3000000","2000000","1000000","","","",
"Panama","PAN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","2000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","",
"Peru","PER","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","50000000","","","","","","","","","","","","","","","","","","","14000000","","","5000000","","","","","","","","","","","","","","","","","","",
"Philippines","PHL","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","","","4000000","","","","","","","","","","","","","","","",
"Palau","PLW","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","5000000","5000000","12000000","111000000","237000000","234000000","319000000","309000000","288000000","323000000","268000000","274000000","272000000","158000000","232000000","299000000","406000000","382000000","317000000","229000000","207000000","346000000","211000000","115000000","90000000","130000000","265000000","222000000","232000000","20000000","105000000","55000000","56000000","","131000000","175000000","46000000","21000000","1000000","64000000","47000000","81000000","56000000","81000000","47000000","18000000","282000000","163000000","73000000","75000000","28000000","8000000","24000000","142000000","24000000","3000000","5000000","15000000","22000000","9000000","13000000","","",
"Pre-demographic dividend","PRE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","3000000","","","","","","","1000000","0","","","1000000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","8000000","12000000","","","","20000000","29000000","5000000","148000000","250000000","88000000","57000000","65000000","212000000","189000000","66000000","4000000","113000000","131000000","137000000","24000000","41000000","47000000","47000000","81000000","55000000","58000000","73000000","162000000","134000000","47000000","20000000","20000000","20000000","20000000","26000000","5000000","","","","1000000","","","","","","","","",
"Portugal","PRT","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","2000000","","","","3000000","","5000000","11000000","105000000","21000000","","4000000","4000000","2000000","","","1000000","","","1000000","1000000","","71000000","","","","1000000","","","","","","","","","","","","","","","99000000","46000000","","0","0","","18000000","7000000","172000000","56000000","3000000","3000000","46000000","","",
"Paraguay","PRY","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","10778000000","10008000000","9773000000","13100000000","17147000000","15737000000","13660000000","12929000000","13629000000","17552000000","14454000000","19638000000","19009000000","19407000000","20459000000","24448000000","24494000000","23463000000","23693000000","19590000000","21777000000","26633000000","26590000000","26189000000","24526000000","21505000000","21357000000","22283000000","21670000000","21758000000","18885000000","20287000000","20064000000","19793000000","19286000000","17256000000","18700000000","24337000000","24904000000","19729000000","13725000000","11987000000","10334000000","11987000000","13390000000","15097000000","17429000000","19293000000","16125000000","16492000000","16373000000","18936000000","17272000000","15840000000","19303000000","19309000000","19767000000","22155000000","17587000000","19281000000","17758000000","","",
"French Polynesia","PYF","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40000000","","","","","","9000000","","","","","","","2000000","","","","","0","","","","","","","3000000","11000000","","","",
"Romania","ROU","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","6000000","9000000","9000000","1000000","","","","27000000","44000000","48000000","30000000","91000000","101000000","173000000","99000000","28000000","35000000","52000000","25000000","7000000","5000000","14000000","16000000","29000000","9000000","4000000","11000000","2000000","19000000","3000000","","","24000000","","3000000","8000000","32000000","","2000000","1000000","0","","216000000","","","","","","","","","",
"Russian Federation","RUS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2605000000","3439000000","1475000000","3891000000","3550000000","3345000000","2032000000","4256000000","4486000000","5271000000","5730000000","5138000000","6252000000","5186000000","5126000000","5500000000","6175000000","5027000000","6214000000","8676000000","8180000000","7919000000","5469000000","5922000000","6790000000","6088000000","6753000000","5226000000","3203000000","","",
"Rwanda","RWA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","6000000","1000000","","","10000000","2000000","21000000","24000000","31000000","","","27000000","","","","32000000","","","","","","","1000000","86000000","3000000","","","4000000","","","","8000000","0","24000000","3000000","9000000","12000000","37000000","43000000","37000000","23000000","16000000","27000000","5000000","3000000","","15000000","36000000","42000000","47000000","59000000","46000000","19000000","151000000","","",
"Saudi Arabia","SAU","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","4000000","3000000","","","","2000000","","","","0","13000000","","","","33000000","","","3000000","4000000","","","","","","","","12000000","","","1000000","","","","","","","","","","18000000","","","","1000000","62000000","","","","3000000","5000000","","","","","","",
"Sudan","SDN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","4000000","","","","","","","","","","","","","","","","","","","","","","","","","","","11000000","","","","","","","","","",
"Senegal","SEN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","3000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","2000000","","","","17000000","","","30000000","72000000","","15000000","","25000000","88000000","","","81000000","25000000","87000000","44000000","3000000","3000000","11000000","30000000","","0","46000000","23000000","11000000","11000000","","4000000","","65000000","","","","","32000000","26000000","14000000","76000000","2000000","4000000","49000000","48000000","","","","","","",
"Solomon Islands","SLB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20000000","5000000","","","","16000000","","","","","5000000","5000000","45000000","1000000","31000000","4000000","11000000","11000000","10000000","35000000","29000000","2000000","27000000","26000000","33000000","","",
"Sub-Saharan Africa (excluding high income)","SSA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","27000000","33000000","","","","","","5000000","","14000000","2000000","5000000","12000000","2000000","2000000","18000000","19000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","27000000","33000000","","","","","","5000000","","14000000","2000000","5000000","12000000","2000000","2000000","18000000","19000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175000000","38000000","97000000","59000000","55000000","10000000","125000000","37000000","53000000","32000000","","46000000","","7000000","22000000","8000000","","","","4000000","1000000","8000000","3000000","18000000","22000000","12000000","1000000","","","",
"Slovenia","SVN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","",
"Sweden","SWE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","38000000","45000000","44000000","13000000","22000000","32000000","56000000","55000000","60000000","36000000","251000000","530000000","123000000","15000000","75000000","123000000","70000000","54000000","55000000","263000000","158000000","130000000","125000000","117000000","224000000","214000000","322000000","233000000","515000000","403000000","231000000","156000000","149000000","103000000","111000000","196000000","347000000","102000000","336000000","386000000","359000000","895000000","163000000","515000000","294000000","531000000","388000000","333000000","455000000","409000000","660000000","696000000","477000000","386000000","339000000","179000000","265000000","80000000","155000000","172000000","286000000","","",
"Eswatini","SWZ","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","17000000","","","","2000000","2000000","","0","","","","","178000000","46000000","1000000","29000000","31000000","","15000000","","","","40000000","40000000","","","0","0","","","","","","","","","3000000","","","20000000","20000000","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","20000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","285000000","35000000","47000000","19000000","68000000","387000000","619000000","412000000","730000000","657000000","905000000","","","","","","","","","","","","","","","","","","","","","","","","","1034000000","","","","393000000","","","","705000000","444000000","294000000","780000000","514000000","652000000","1137000000","1475000000","1275000000","1526000000","2082000000","1227000000","1780000000","2498000000","1535000000","1184000000","1481000000","760000000","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","5000000","5000000","12000000","111000000","237000000","234000000","319000000","309000000","288000000","323000000","268000000","280000000","281000000","167000000","233000000","","","","344000000","273000000","278000000","387000000","","220000000","","","399000000","","","","","","","","1962000000","4323000000","4021000000","4507000000","2854000000","5962000000","5216000000","5997000000","6355000000","6049000000","6711000000","5682000000","6184000000","6561000000","7068000000","5889000000","7221000000","9676000000","9969000000","9391000000","6418000000","6815000000","7839000000","6675000000","7355000000","5766000000","3528000000","","",
"Togo","TGO","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000000","7000000","","93000000","","","","","","","","","","2000000","2000000","","","","","",
"Tajikistan","TJK","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","8000000","12000000","6000000","","4000000","","","0","","","","","","","","71000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22000000","","","",
"Timor-Leste","TLS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","3000000","0","12000000","8000000","1000000","","13000000","32000000","32000000","21000000","79000000","42000000","","28000000","154000000","","","","","","158000000","","427000000","207000000","","","","","","","","","","","83000000","","","14000000","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","6000000","1000000","","","10000000","2000000","21000000","24000000","31000000","","","27000000","","","","32000000","","","","","","","1000000","86000000","3000000","","","4000000","","","","8000000","0","24000000","3000000","9000000","12000000","37000000","43000000","37000000","23000000","16000000","27000000","5000000","3000000","","15000000","36000000","42000000","47000000","59000000","46000000","19000000","151000000","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","27000000","33000000","","","","","","5000000","","14000000","2000000","5000000","12000000","2000000","2000000","18000000","19000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkiye","TUR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","23000000","11000000","","","","","","","","","","","","","","3000000","3000000","0","3000000","43000000","19000000","5000000","26000000","42000000","28000000","23000000","82000000","66000000","112000000","65000000","72000000","86000000","143000000","156000000","168000000","252000000","236000000","167000000","264000000","240000000","141000000","","",
"Tuvalu","TUV","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","","","","","","",
"Ukraine","UKR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165000000","82000000","236000000","167000000","236000000","558000000","708000000","732000000","270000000","511000000","310000000","306000000","199000000","291000000","531000000","634000000","392000000","433000000","485000000","570000000","1501000000","654000000","632000000","353000000","487000000","307000000","196000000","96000000","115000000","","",
"Upper middle income","UMC","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","317000000","80000000","","","","","","416000000","","674000000","895000000","1340000000","1261000000","686000000","","","","","","","","","","","","","","","","","","","","","","4983000000","","","","","","","","","7035000000","","6358000000","6436000000","7503000000","6513000000","8495000000","10263000000","10207000000","10627000000","7205000000","8327000000","9906000000","7990000000","8478000000","7403000000","4384000000","","",
"Uruguay","URY","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","6000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","6001000000","6301000000","6104000000","9351000000","12312000000","11268000000","8466000000","7250000000","8378000000","11842000000","9033000000","11760000000","10841000000","12016000000","12834000000","15731000000","15649000000","14377000000","14051000000","9784000000","10736000000","13610000000","14017000000","13937000000","11890000000","10808000000","11647000000","12232000000","11869000000","11319000000","10663000000","12475000000","14079000000","13819000000","11489000000","11194000000","10855000000","14513000000","15714000000","11544000000","7571000000","5589000000","4891000000","5664000000","6847000000","6787000000","7545000000","7864000000","6807000000","6879000000","8062000000","8940000000","9056000000","7485000000","9604000000","9937000000","9868000000","12070000000","9895000000","10788000000","9372000000","","",
"Uzbekistan","UZB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","252000000","126000000","4000000","","","","209000000","209000000","209000000","","","","34000000","68000000","","","","","","",
"St. Vincent and the Grenadines","VCT","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","17000000","","","","","","13000000","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","1000000","","7000000","","3000000","40000000","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","0","","","","","","","","","","","","","","","11000000","","","","","","","","","","","","","","","","","","","14000000","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","6000000","","","","","","","","","","","51000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","27000000","33000000","","","","","","4000000","","14000000","2000000","4000000","12000000","1000000","2000000","18000000","16000000","0","","","39000000","39000000","1000000","","","25000000","25000000","28000000","25000000","0","","54000000","75000000","54000000","11000000","17000000","31000000","7000000","22000000","28000000","21000000","37000000","22000000","48000000","72000000","35000000","192000000","137000000","141000000","103000000","235000000","71000000","183000000","102000000","65000000","58000000","81000000","74000000","69000000","142000000","37000000","","",
"Zambia","ZMB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","3000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","","","","","","","","","","","","","","","","","","","","","",
